rxn13087	Peroxisomal 2,4-dienoyl-CoA reductase SPS19	
rxn13088	Peroxisomal 2,4-dienoyl-CoA reductase SPS19	
rxn13089	Peroxisomal 2,4-dienoyl-CoA reductase SPS19	
rxn13090	Peroxisomal 2,4-dienoyl-CoA reductase SPS19	
rxn13091	Peroxisomal 2,4-dienoyl-CoA reductase SPS19	
rxn13092	Peroxisomal 2,4-dienoyl-CoA reductase SPS19	
rxn13093	Peroxisomal acyl-coenzyme A thioester hydrolase 1	
rxn13094	Sterol esterase TGL1	
rxn13095	Lipase 2	
rxn13096	Mitochondrial thiamine pyrophosphate carrier 1	
rxn13097	Vitamin B6 transporter TPN1	
rxn13098	Thioredoxin reductase 1	
rxn13099	Enoyl reductase TSC13	
rxn13100	Enoyl reductase TSC13	
rxn13101	Enoyl reductase TSC13	
rxn13102	Enoyl reductase TSC13	
rxn13103	Enoyl reductase TSC13	
rxn13104	Enoyl reductase TSC13	
rxn13105	Enoyl reductase TSC13	
rxn13106	NAD+ nucleosidase, mitochondrial	
rxn13107	2-octaprenylphenol hydroxylase	
rxn13108	2-octaprenyl-6-methoxyphenol hydroxylase	
rxn13109	Transport of methane, mitochondrial	
rxn13110	Transport of L-serine, mitochondrial	
rxn13111	Transport of glycine, mitochondrial	
rxn13112	Transport of 3-isopropylmalate, mitochondrial	
rxn13113	Transport of 4-methyl-2-oxopentanoate, mitochondrial	
rxn13114	Transport of 2-acetolactate, mitochondrial	
rxn13115	Transport of acetoacetate, mitochondrial	
rxn13116	Transport of sulfate, mitochondrial	
rxn13117	Transport of L-threonine, mitochondrial	
rxn13118	Transport of malonate, mitochondrial	
rxn13119	Transport of (R)-lactate, mitochondrial	
rxn13120	Transport of glutamate, mitochondrial	
rxn13121	Transport of dethiobiotin, mitochondrial	
rxn13122	Transport of (R)-mevalonate, mitochondrial	
rxn13123	Transport of phosphatidate, mitochondrial	
rxn13124	Transport of a-methylglucoside, extracellular	
rxn13125	Transport of sorbose, extracellular	
rxn13126	Transport of fucose, extracellular	
rxn13127	Transport of glucitol, extracellular	
rxn13128	Transport of glucosamine, extracellular	
rxn13129	Transport of rhamnose, extracellular	
rxn13130	Formate dehydrogenase	
rxn13131	Transport of fatty acids, extracellular	
rxn13132	Transport of fatty acids, extracellular	
rxn13133	Transport of fatty acids, extracellular	
rxn13134	5'-nucleotidase	
rxn13135	Ribonucleoside-triphosphate reductase	
rxn13136	Ribonucleoside-triphosphate reductase	
rxn13137	Ribonucleoside-triphosphate reductase	
rxn13138	Ribonucleoside-triphosphate reductase	
rxn13139	Nucleoside triphosphatase	
rxn13140	Nucleoside triphosphatase	
rxn13141	Glucosamine-6-phosphate deaminase	
rxn13142	Mannitol-1-phosphate 5-dehydrogenase	
rxn13143	Threonine dehydrogenase	
rxn13146	Polyamine oxidase	
rxn13147	Hypothetical enzyme	
rxn13148	ThiG protein	
rxn13149	Hypothetical enzyme	
rxn13150	5-formyltetrahydrofolate cyclo-ligase	
rxn13152	Acyl-[acyl-carrier-protein] transporter, mitochondrial	
rxn13153	Acyl-[acyl-carrier-protein] transporter, mitochondrial	
rxn13154	Acyl-[acyl-carrier-protein] transporter, mitochondrial	
rxn13155	Acyl-[acyl-carrier-protein] transporter, mitochondrial	
rxn13156	Acyl-[acyl-carrier-protein] transporter, mitochondrial	
rxn13157	Acyl-[acyl-carrier-protein] transporter, mitochondrial	
rxn13158	Acyl-[acyl-carrier-protein] transporter, mitochondrial	
rxn13159	Fatty acid permease	
rxn13160	Fatty acid permease	
rxn13161	Fatty acid permease	
rxn13162	Fatty acid permease	
rxn13163	Model-specific reaction, involved in the elongation of fatty acids	
rxn13164	Model-specific reaction, involved in the elongation of fatty acids	
rxn13165	Model-specific reaction, involved in the elongation of fatty acids	
rxn13166	Model-specific reaction, involved in the elongation of fatty acids	
rxn13167	Model-specific reaction, involved in the elongation of fatty acids	
rxn13168	Model-specific reaction, involved in the elongation of fatty acids	
rxn13169	Model-specific reaction, involved in the elongation of fatty acids	
rxn13170	Tryptophanyl-tRNA synthetase, cytoplasmic	
rxn13171	Kynurenine 3-monooxygenase	
rxn13173	Asparaginyl-tRNA synthetase, mitochondrial	
rxn13174	Alkaline ceramidase YDC1	
rxn13175	Alkaline ceramidase YDC1	
rxn13178	Mitochondrial phosphate carrier protein 2	
rxn13179	Probable prolyl-tRNA synthetase, mitochondrial	
rxn13181	Putative cysteine synthase	
rxn13182	Kynureninase	
rxn13183	biomass_SC5_notrace	
rxn13184	1,6-beta-glucan synthase	
rxn13185	ADP-ribose 2,3-cyclic phosphodiesterase	
rxn13186	2-hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone methyltransferase, mitochondrial	R02175
rxn13187	2-hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone monooxygenase, mitochondrial	
rxn13188	2-methylbutyl transport (extracellular)	
rxn13189	2-Methylbutanal transport (extracellular)	
rxn13190	2-Methylbutanal transport (mitochondrial)	
rxn13191	2-methyl-1-butanol transport (extracellular)	
rxn13192	2-methyl-1-butanol transport (mitochondrial)	
rxn13193	2-methylpropanal transport (extracellular)	
rxn13194	2-methylpropanal transport (mitochondrial)	
rxn13195	2obut transporter (mitochondrial)	
rxn13196	2-phenylethanol reversible transport	
rxn13197	2-phenylethanol reversible transport, mitochondrial	
rxn13198	2-Isopropylmalate transport, diffusion	
rxn13199	3-Hexaprenyl-4,5-dihydroxybenzoate transport, mitochondrial	
rxn13200	3-Isopropylmalate 3-methyltransferase	
rxn13201	3-methylbutanal transport (extracellular)	
rxn13202	3-methylbutanal transport (mitochondrial)	
rxn13203	3-Methyl-2-oxobutanoate decarboxylase	
rxn13204	3-Hexaprenyl-4,5-dihydroxybenzoate hydroxylase, mitochondrial	
rxn13205	3-Octaprenyl-4-hydroxybenzoate mitochondrial transport	
rxn13206	4-Aminobenzoate mitochondrial transport via diffusion	
rxn13207	4-hydroxybenzoyl-CoA formation	
rxn13208	4-hydroxybenzoate formation	
rxn13209	4-Methyl-2-oxopentanoate decarboxylase	
rxn13211	Acetaldehyde condensation	
rxn13212	acetaldehyde mitochondrial diffusion	
rxn13213	acetyl-CoA transport, nuclear	
rxn13214	acetic ester transport (extracellular)	
rxn13215	Isoamyl acetate-hydrolyzing esterase	
rxn13216	Isobutyl acetate-hydrolyzing esterase	
rxn13217	Ethyl acetate-hydrolyzing esterase	
rxn13218	trans-aconitate 3-methyltransferase	
rxn13220	AKG transporter, peroxisome	
rxn13221	Alanine transport from mitochondia to cytoplasm	
rxn13222	aldehyde dehydrogenase (2-methylbutanol, NAD)	
rxn13223	aldehyde dehydrogenase (2-methylbutanol, NADP)	
rxn13224	aldehyde dehydrogenase (isobutyl alcohol, NAD)	
rxn13225	aldehyde dehydrogenase (isobutyl alcohol, NADP)	
rxn13226	aldehyde dehydrogenase (2-phenylethanol, NADP)	
rxn13227	AMP transport via diffusion (cytosol to nucleus)	
rxn13228	L-arginine transport in via proton antiport (vacuolar)	
rxn13229	L-asparagine transport in via proton antiport (vacuolar)	
rxn13230	L-asparagine transport out via proton symport, vacuolar	
rxn13231	Aspartate-glutamate transporter	
rxn13232	L-aspartate nuclear transport via diffusion	
rxn13233	L-aspartate transport out via proton symport, vacuolar	
rxn13234	C-22 sterol desaturase (NAD)	
rxn13235	ceramide-1 (C24) endoplasmic reticular transport	
rxn13236	ceramide-1 (C26) endoplasmic reticular transport	
rxn13237	ceramide-2 (C24) endoplasmic reticular transport	
rxn13238	ceramide-2 (C26) endoplasmic reticular transport	
rxn13241	chitin deacetylase	
rxn13242	chitin synthase	
rxn13243	CoA transporter (mitochondrial), irreversible	
rxn13244	coenzyme A transport, nuclear	
rxn13245	CTP/CMP antiport	
rxn13246	D-lactate dehydrogenase, cytosolic/mitochondrial	
rxn13247	D-lactate/pyruvate antiport, mitochondrial	
rxn13251	Fumarate dependent DHORD	
rxn13253	Endopolygalacturonase (extracellular)	
rxn13254	Acyl-CoA:episterol acyltransferase, yeast-specific	
rxn13255	episterol ester hydrolase, yeast-specific	
rxn13257	Acyl-CoA:ergosterol acyltransferase, yeast-specific	
rxn13258	ergosterol ester hydrolase, yeast-specific	
rxn13260	UDP-glucose:ergosterol glucosyltransferase	
rxn13267	fatty-acyl-ACP hydrolase	
rxn13271	fatty-acid--CoA ligase (octadecynoate)	
rxn13281	fatty acid synthase (n-C14:1)	
rxn13286	iron (II) uptake (mitochondrial)	
rxn13287	Acyl-CoA:fecosterol acyltransferase, yeast-specific	
rxn13288	fecosterol ester hydrolase, yeast-specific	
rxn13290	farnesyl diphosphate transport (mitochondrial)	
rxn13291	glycero-3-phosphocholine transport (extracellular to cytosol)	
rxn13292	glycero-3-phospho-1-inositol transport (extracellular to cytosol)	
rxn13295	1,4-alpha-glucan branching enzyme	
rxn13296	GDP-mannose antiport	
rxn13297	glucan 1,4-alpha-glucosidase	
rxn13298	Glycogen vacuolar 'transport' via autophagy	
rxn13299	glycogen phosphorylase	
rxn13300	glycogen synthase (UDPGlc)	
rxn13301	L-glutamine transport in via proton antiport (vacuolar)	
rxn13302	L-glutamine transport out via proton symport, vacuolar	
rxn13303	L-glutamate transport out via proton symport, vacuolar	
rxn13304	Glutamate transport (uniporter), mitochondrial	
rxn13305	glyoxylate transport	
rxn13306	Reduced glutathione via ABC system (vacuolar)	
rxn13307	GTP/GDP translocase, mitochondrial (electroneutral)	
rxn13308	hydrogen peroxide nuclear transport	
rxn13310	bicarbonate nuclear transport via diffusion	
rxn13311	Heme O monooxygenase, mitochondrial	
rxn13312	fatty acid intracellular transport	
rxn13313	all-trans-hexaprenyl diphosphate transport, mitochondrial	
rxn13314	L-histidine transport in via proton antiport (vacuolar)	
rxn13315	Isoamyl acetate transport (extracellular)	
rxn13316	isoamyl alcohol transport (extracellular)	
rxn13317	isoamyl alcohol transport (mitochondrial)	
rxn13318	Isobutyl acetate transport (extracellular)	
rxn13319	isobutyl alcohol transport (extracellular)	
rxn13320	isobutyl alcohol transport (mitochondrial)	
rxn13321	L-isoleucine transport in via proton antiport (vacuolar)	
rxn13322	L-isoleucine transport out via proton symport, vacuolar	
rxn13323	Isoleucine transport from mitochondria to cytosol	
rxn13324	Tryptophol transport (extracellular	
rxn13325	Tryptophol transport (mitochondrial)	
rxn13326	inositol phosphorylceramide, ceramide-1 (24C) phospholipase C	
rxn13327	inositol phosphorylceramide, ceramide-1 (26C) phospholipase C	
rxn13328	inositol phosphorylceramide, ceramide-2 (24C) phospholipase C	
rxn13329	inositol phosphorylceramide, ceramide-2 (26C) phospholipase C	
rxn13330	inositol phosphorylceramide, ceramide-3 (24C) phospholipase C	
rxn13331	inositol phosphorylceramide, ceramide-3 (26C) phospholipase C	
rxn13332	Isopentenyl diphosphate transport, mitochondrial	
rxn13333	L-Lactate dehydrogenase, cytosolic/mitochondrial	
rxn13334	L-lactate transport, mitochondrial	
rxn13335	Acyl-CoA:lanosterol acyltransferase, yeast-specific	
rxn13336	lanosterol ester hydrolase, yeast-specific	
rxn13338	L-cystine transport via proton symport (vacuolar)	
rxn13339	L-leucine transport in via proton antiport (vacuolar)	
rxn13340	L-leucine transport out via proton symport, vacuolar	
rxn13341	cytochrome P450 lanosterol 14-alpha-demethylase (NAD)	
rxn13342	Lyso-phosphatidylcholine acyltransferase acyltransferase, yeast-specific	
rxn13343	L-lysine transport in via proton antiport (vacuolar)	
rxn13344	inositol-1,3,4,5-triphosphate 6-kinase, nucleus	
rxn13345	1D-myo-Inositol 1,4,5-trisphosphate nuclear transport via diffusion	
rxn13346	inositol hexakisphosphate nuclear transport (diffusion)	
rxn13347	Mannose-(inositol-P)2-ceramide, ceramide-1 (24C) phospholipase C	
rxn13348	Mannose-(inositol-P)2-ceramide, ceramide-1 (26C) phospholipase C	
rxn13349	Mannose-(inositol-P)2-ceramide, ceramide-2 (24C) phospholipase C	
rxn13350	Mannose-(inositol-P)2-ceramide, ceramide-2 (26C) phospholipase C	
rxn13351	Mannose-(inositol-P)2-ceramide, ceramide-3 (24C) phospholipase C	
rxn13352	Mannose-(inositol-P)2-ceramide, ceramide-3 (26C) phospholipase C	
rxn13353	Mannose-inositol phosphorylceramide, ceramide-1 (24C) phospholipase C	
rxn13354	Mannose-inositol phosphorylceramide, ceramide-1 (26C) phospholipase C	
rxn13355	Mannose-inositol phosphorylceramide, ceramide-2 (24C) phospholipase C	
rxn13356	Mannose-inositol phosphorylceramide, ceramide-2 (26C) phospholipase C	
rxn13357	Mannose-inositol phosphorylceramide, ceramide-3 (24C) phospholipase C	
rxn13358	Mannose-inositol phosphorylceramide, ceramide-3 (26C) phospholipase C	
rxn13360	NADP transporter	
rxn13361	NAD transport, nuclear through pores	
rxn13362	N,N-bisformyl-dityrosine transport (extracellular)	
rxn13363	N-formyltyrosine oxidase	
rxn13364	ammonia nuclear transport	
rxn13365	Oxaloacetate transport	
rxn13366	Octadecynoate (n-C18:2) transport in via uniport	
rxn13367	Alcohol Acetyltransferase (ethanol)	
rxn13368	Alcohol Acetyltransferase (isoamyl alcohol)	
rxn13369	Alcohol Acetyltransferase (2-methylbutanol)	
rxn13370	Alcohol Acetyltransferase (isobutyl alcohol)	
rxn13371	Alcohol Acetyltransferase (Phenylethanol alcohol)	
rxn13373	Phenylacetaldehyde transport (extracellular)	
rxn13374	Phenylacetaldehyde transport (mitochondrial)	
rxn13375	phosphatidylcholine-diacylglycerol acyltransferase	
rxn13376	all-trans-Pentaprenyl diphosphate transport, mitochondrial	
rxn13377	Phenethyl acetate transport (extracellular)	
rxn13378	1-phosphatidylinositol-3,5-bisphosphate 5-phosphatase, yeast-specific	
rxn13379	phosphatidylinositol-3-phosphate 5-kinase, yeast-specfic	
rxn13380	1-phosphatidylinositol-4,5-bisphosphate 5-phosphatase, yeast-specific	
rxn13381	phospholipase B (phosphatidylinositol), yeast-specific (extracellular)	
rxn13382	phospholipase B (phosphatidylcholine), yeast-specific	
rxn13384	phospholipase D, yeast-specific	
rxn13385	5-diphosphoinositol-1,2,3,4,6-pentakisphosphate synthase	
rxn13386	diphosphoinositol-1,3,4,6-tetrakisphosphate diphosphohydrolase	
rxn13387	diphosphoinositol-1,3,4,6-tetrakisphosphate synthase	
rxn13388	poylamine oxidase	
rxn13390	phytosphinganine 1-phosphate endoplasmic reticular transport	
rxn13392	putrescine transport in via proton antiport, irreversible	
rxn13393	putrescine excretion (cytosol to extracellular)	
rxn13394	pyruvate decarboxylase (acetoin-forming)	
rxn13395	sirohydrochlorin dehydrogenase	
rxn13396	sphinganine 1-phosphate endoplasmic reticular transport	
rxn13397	spermidine excretion (cytosol to extracellular)	
rxn13398	spermine transport via proton antiport irreversible	
rxn13399	Squalene epoxidase, endoplasmic reticular (NAD)	
rxn13400	4-hydroxycinnamate formation	R08766
rxn13401	Triacylglycerol lipase, yeast-specific	
rxn13402	taurine transport	
rxn13403	Taurcholate via ABC system (vacuolar)	
rxn13406	oxidized thioredoxin peroxisomal transport via diffusion	
rxn13407	reduced thioredoxin peroxisomal transport via diffusion	
rxn13409	fatty acid intracellular transport	
rxn13410	L-tyrosine N-formyltransferase	
rxn13411	L-tyrosine transport in via proton antiport (vacuolar)	
rxn13412	L-tyrosine transport out via proton symport, vacuolar	
rxn13413	UDPgalactose transport (Golgi apparatus)	
rxn13414	UTP diphosphohydrolase	
rxn13415	UTP/UMP antiport	
rxn13416	Acyl-CoA:zymosterol acyltransferase, yeast-specific	
rxn13417	zymosterol ester hydrolase, yeast-specific	
rxn13419	3-hydroxy-2-methylbutyryl-CoA-dehydrogenase	
rxn13420	3-Hydroxybutyryl-CoA-hydratase	
rxn13421	3-Hydroxybutyryl-CoA-reductase	
rxn13422	3-Hydroxyisobutyrate-dehydrogenase	
rxn13423	Acyl-CoA-Carboxylase	
rxn13424	acotinase	
rxn13425	1-hexadecanoyl-sn-glycerol-3-phosphate-O-acyltransferase	
rxn13426	1-hexadecanoyl-sn-glycerol-3-phosphate-O-acyltransferase	
rxn13427	Butyrl-Coa-acetyl-Coa-transferase	
rxn13428	biotin-synthase--ala-L-producing	
rxn13429	Butyryl-CoA-hydratase	
rxn13430	CDP-Diacylglycerol-pyrophostatase--C160--C190	
rxn13431	CDP-Diacylglycerol-pyrophostatase--C190	
rxn13432	Cis-double-bond-1-for-alpha-meroacid	
rxn13433	Cis-double-bond-1-for-methoxy-meroacid-1	
rxn13434	Cis-double-bond-2-for-alpha-meroacid	
rxn13435	Cis-double-bond-2-for-keto-meroacid-1	
rxn13436	Cis-double-bond-2-for-keto-meroacid-2	
rxn13437	Cis-double-bond-2-for-methoxy-meroacid-1	
rxn13438	CDP-diacylglycerol-inositon-3-phosphatidyltransferase	
rxn13439	carboxymycobactin-Fe3-loading	
rxn13440	carboxymycobactin-Fe3-unloading	
rxn13441	Cyclopropylation-1-for-alpha-meroacid-1	
rxn13442	Cyclopropylation-1-for-alpha-meroacid-3	
rxn13443	Cyclopropylation-1-for-keto-meroacid-1	
rxn13444	Cyclopropylation-1-for-methoxy-meroacid-1	
rxn13445	Cyclopropylation-2-for-keto-meroacid-1	
rxn13446	Cyclopropylation-2-for-methoxy-meroacid-1	
rxn13447	CDP-diacylglycerol-synthetase--C160--C190	
rxn13448	CDP-diacylglycerol-synthetase--C190--C190	
rxn13449	1-4-dihydroxy-2-naphthoate-hexaprenyltransferase	
rxn13450	Enoyl-CoA-hydratase-1	
rxn13451	Elongation-1-for-alpha-meroacid	
rxn13452	Elongation-1-for-keto-meroacid-1	
rxn13453	Elongation-1-for-keto-meroacid-2	
rxn13454	Elongation-1-for-methoxy-meroacid-1	
rxn13455	Elongation-2-for-alpha-meroacid	
rxn13456	Elongation-2-for-keto-meroacid-1	
rxn13457	Elongation-2-for-keto-meroacid-2	
rxn13458	Elongation-2-for-methoxy-meroacid-1	
rxn13459	Elongation-3-for-alpha-meroacid	
rxn13460	Elongation-3-for-keto-meroacid-1	
rxn13461	Elongation-3-for-methoxy-meroacid-1	
rxn13462	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13463	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13464	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13465	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13466	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13467	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13468	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13469	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13470	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13471	Fatty-Acid-Ligase-AMP--mycolic-acid	
rxn13472	Fatty-acid-oxidation--n-C170	
rxn13473	fatty-acid-synthase---tri-methyl-lignoceric-acid	
rxn13474	fatty-acid-synthase---penta-methyl-hexacosanoic-acid	
rxn13475	fatty-acid-synthase---tri-methyl-lignoceric-acid	
rxn13476	fatty-acid-synthase---tetra-methyl-hexacosanoic-acid	
rxn13477	Hexaprenyl-pyrophosphate-synthase	
rxn13478	Heptadecanoate-transport-via-proton-symport	
rxn13479	Isomerase-for-keto-meroacid-2	
rxn13480	Isomerase-for-methoxy-meroacid-2	
rxn13481	keto-ylation-1-for-keto-meroacid-1	
rxn13482	keto-ylation-1-for-keto-meroacid-2	
rxn13483	keto-ylation-2-for-keto-meroacid-1	
rxn13484	keto-ylation-2-for-keto-meroacid-2	
rxn13485	Keto-ylation-1-for-keto-meroacid-1	
rxn13486	Keto-ylation-2-for-keto-meroacid-1	
rxn13487	carboxymycobactin-synthesis	
rxn13488	methylcitrate-dehydratase	
rxn13489	methyl-citrate-synthase	
rxn13490	methoxylation-1-for-methoxy-meroacid-1	
rxn13491	methoxylation-2-for-methoxy-meroacid-1	
rxn13492	methoxylation-2-for-methoxy-meroacid-2	
rxn13493	methoxylation-2-for-methoxy-meroacid-3	
rxn13494	methoxylation-1-for-methoxy-meroacid-1	
rxn13495	methoxylation-2-for-methoxy-meroacid-1	
rxn13496	R-methylmalonate-semialdehyde-dehydrogenase-4	
rxn13497	mycolic-acid-conglomeration-flux	
rxn13498	mycolic-acid-conglomeration-flux	
rxn13499	mycolic-acid-conglomeration-flux	
rxn13500	mycolic-acid-conglomeration-flux	
rxn13501	mycolic-acid-conglomeration-flux	
rxn13502	mycolic-acid-conglomeration-flux	
rxn13503	mycolic-acid-conglomeration-flux	
rxn13504	mycolic-acid-conglomeration-flux	
rxn13505	mycolic-acid-conglomeration-flux	
rxn13506	mycolic-acid-conglomeration-flux	
rxn13507	Mycolic-Acid-Condensation	
rxn13508	Mycolic-Acid-Condensation	
rxn13509	Mycolic-Acid-Condensation	
rxn13510	Mycolic-Acid-Condensation	
rxn13511	Mycolic-Acid-Condensation	
rxn13512	Mycolic-Acid-Condensation	
rxn13513	Mycolic-Acid-Condensation	
rxn13514	Mycolic-Acid-Condensation	
rxn13515	Mycolic-Acid-Condensation	
rxn13516	Mycolic-Acid-Condensation	
rxn13517	penta-acyl-trehalose-synthesis	
rxn13518	phospholipase-C	
rxn13519	Polyphosphate-glucokinase-reversible	
rxn13520	PPM-mycolate-synthase	
rxn13521	PPM-mycolate-synthase	
rxn13522	PPM-mycolate-synthase	
rxn13523	PPM-mycolate-synthase	
rxn13524	PPM-mycolate-synthase	
rxn13525	PPM-mycolate-synthase	
rxn13526	PPM-mycolate-synthase	
rxn13527	PPM-mycolate-synthase	
rxn13528	PPM-mycolate-synthase	
rxn13529	PPM-mycolate-synthase	
rxn13530	Polyprenol-monophosphomannose-synthase	
rxn13531	Peptidoglycan-subunit-synthesis	
rxn13532	Peptidoglycan-subunit-synthesis	
rxn13533	trehalose-dimycolate-synthesis	
rxn13534	trehalose-dimycolate-synthesis	
rxn13535	trehalose-dimycolate-synthesis	
rxn13536	trehalose-dimycolate-synthesis	
rxn13537	tetra-mycolyl-hexaarabinose-synthesis	
rxn13538	tetra-mycolyl-hexaarabinose-synthesis	
rxn13539	tetra-mycolyl-hexaarabinose-synthesis	
rxn13540	tetra-mycolyl-hexaarabinose-synthesis	
rxn13541	tetra-mycolyl-hexaarabinose-synthesis	
rxn13542	tetra-mycolyl-hexaarabinose-synthesis	
rxn13543	tetra-mycolyl-hexaarabinose-synthesis-conglomeration	
rxn13544	tetra-mycolyl-hexaarabinose-synthesis-conglomeration	
rxn13545	tetra-mycolyl-hexaarabinose-synthesis-conglomeration	
rxn13546	tetra-mycolyl-hexaarabinose-synthesis-conglomeration	
rxn13547	tetra-mycolyl-hexaarabinose-synthesis-conglomeration	
rxn13548	tetra-mycolyl-hexaarabinose-synthesis-conglomeration	
rxn13549	trehalose-monomycolate-phosphatase	
rxn13550	trehalose-monomycolate-phosphatase	
rxn13551	trehalose-monomycolate-phosphatase	
rxn13552	trehalose-monomycolate-phosphatase	
rxn13553	trehalose-monomycolate-phosphatase	
rxn13554	trehalose-monomycolate-synthesis	
rxn13555	trehalose-monomycolate-synthesis	
rxn13556	trehalose-monomycolate-synthesis	
rxn13557	trehalose-monomycolate-synthesis	
rxn13558	trehalose-monomycolate-synthesis	
rxn13559	tri-acyl-trehalose-sulfonation	
rxn13568	Lipid composition reaction (B. subtilis)	
rxn13638	Fructose-6-phosphate transport via phosphate antiport (periplasm)	
rxn13639	formate dehydrogenase (quinone-8) (periplasm)	
rxn13640	Formate Dehydrogenase (menaquinone-8) (periplasm)	
rxn13641	Glucose-6-phosphate transport via phosphate antiport (periplasm)	
rxn13642	D-Glucosamine 6-phosphate transport via phosphate antiport (periplasm)	
rxn13643	glycogen synthase (ADPGlc)	
rxn13644	Mannose-6-phosphate transport via phosphate antiport (periplasm)	
rxn13645	murein polymerizing transglycosylase	
rxn13646	sodium proton antiporter (H:NA is 1.5) (periplasm)	
rxn13647	nitrite Reductase (Ubiquinole-8, periplasm)	
rxn13648	nitrite Reductase (Menaquinole-8, periplasm)	
rxn13649	5'-deoxyadenosine nuclosidase	
rxn13650	acyl-[acyl-carrier-protein] synthetase (n-C14:0)	
rxn13651	acyl-[acyl-carrier-protein] synthetase (n-C15:0)	
rxn13652	acyl-[acyl-carrier-protein] synthetase (n-C16:0)	
rxn13653	acyl-[acyl-carrier-protein] synthetase (n-C17:0)	
rxn13654	acyl-[acyl-carrier-protein] synthetase (n-C15:1)	
rxn13655	acyl-[acyl-carrier-protein] synthetase (n-C17:1)	
rxn13656	acyl-[acyl-carrier-protein] synthetase (n-C15:0)	
rxn13657	acyl-[acyl-carrier-protein] synthetase (n-C17:0)	
rxn13658	acyl-[acyl-carrier-protein] synthetase (n-C13:0)	
rxn13659	acyl-CoA dehydrogenase (isovaleryl-CoA)	
rxn13660	D-Alanine-Sodium symporter	
rxn13661	S-adenosylmethione:2-demthylmenaquinone methyltransferase (menaquinone 7)	
rxn13662	S-adenosylmethione:menaquinone methyltransferase (methylmenaquinone 7)	
rxn13663	Biomass	
rxn13664	Sulfite dehydrogenase	
rxn13666	b-ketoacyl synthetase (Iso-C13:0)	
rxn13667	b-ketoacyl synthetase (Iso-C14:0)	
rxn13668	b-ketoacyl synthetase (Iso-C15:0)	
rxn13669	b-ketoacyl synthetase (C15:0)	
rxn13670	Fatty acid biosynthesis (n-C15:1)	
rxn13671	b-ketoacyl synthetase (Iso-C16:0)	
rxn13672	b-ketoacyl synthetase (Iso-C17:0)	
rxn13673	b-ketoacyl synthetase (C17:0)	
rxn13674	b-ketoacyl synthetase (C17:1)	
rxn13675	Fatty acid biosynthesis (n-C5:0)	
rxn13676	b-ketoacyl synthetase (Iso-C6:0)	
rxn13677	b-ketoacyl synthetase (Iso-C7:0)	
rxn13678	Co(III) Reductase: S. oneidensis	
rxn13679	Co(III) Reductase: S. oneidensis	
rxn13680	CMP-8-amino-3,8-dideoxy-D-manno-oct-2-ulosonic acid synthase	
rxn13681	cobalt transport out via proton antiporter	
rxn13682	Oxygen Independent coproporphyrinogen-III oxidase	
rxn13683	Chromium (VI) Reductase	
rxn13684	Chromium (VI) Reductase	
rxn13685	Chromium (VI) Reductase	
rxn13686	chromate transport in/out via proton symport	
rxn13687	cytochrome-c peroxidase	
rxn13688	cytochrome-c oxidase (2 protons translocated)	
rxn13689	cytochrome-c reductase (ubiquinol8: 4 protons translocated)	
rxn13690	dihydroorotate dehydrogenase	
rxn13691	dihydroorotate dehydrogenase	
rxn13692	Dimethyl sulfoxide reductase (Menaquinol 7)	
rxn13693	Dimethyl sulfoxide reductase (methylmenaquinol 7)	
rxn13694	DNA replication, Shewanella Oneidensis	
rxn13695	Endotoxin Synthesis (lauroyl transferase)	
rxn13696	Endotoxin Synthesis (myristoyl transferase)	
rxn13697	Fatty acid oxidation (tetradecanoate:ubiquinone)	
rxn13698	Fatty acid oxidation (hexadecanoate:ubiquinone)	
rxn13699	Fatty acid oxidation (octadecanoate:ubiquinone)	
rxn13700	Formate Dehydrogenase (methylmenaquinone-7: 1 protons)	
rxn13701	Formate Dehydrogenase (menaquinone-7: 1 protons)	
rxn13702	Fe (III) Reductase (menaquinone 7: 2H per 2 e-)	
rxn13703	Fe (III) Reductase (methylmenaquinone 7: 2H per 2 e-)	
rxn13705	ferredoxin-NADP reductase	
rxn13706	succinate dehydrogenase (menaquinol 7:0 proton)	
rxn13707	succinate dehydrogenase (methylmenaquinol 7: 0proton)	
rxn13708	Formamide efflux	
rxn13709	glycerol-3-phosphate dehydrogenase (methylmenaquinone 7)	
rxn13710	1,4-alpha-glucan branching enzyme	
rxn13711	D-glycerate transport (proton symport)	
rxn13712	Glutathione export via ABC system	
rxn13713	4-hydroxybutyrate CoA transferase	
rxn13714	4a-hydroxytetrahydrobiopterin dehydratase	
rxn13715	Hydrogenase (menaquinone-7)	
rxn13716	Hydrogenase (methylmenaquinone-7)	
rxn13717	D-lactate dehydrogenase	
rxn13718	D-lactate dehydrogenase	
