scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_011916.1	3119025	3119252	+	gene	CCNA_02962	CCNA_02962
NC_011916.1	3119317	3119577	-	gene	CCNA_02963	CCNA_02963
NC_011916.1	3119602	3119790	-	gene	CCNA_03984	CCNA_03984
NC_011916.1	3119851	3120858	+	gene	CCNA_02964	CCNA_02964
NC_011916.1	3120990	3122231	-	gene	CCNA_02965	CCNA_02965
NC_011916.1	3122241	3122720	-	gene	CCNA_02966	CCNA_02966
NC_011916.1	3122780	3125179	+	gene	CCNA_02967	CCNA_02967
NC_011916.1	3125238	3125573	-	gene	CCNA_03902	CCNA_03902
NC_011916.1	3125570	3125986	-	gene	CCNA_03883	CCNA_03883
NC_011916.1	3126055	3126609	+	gene	CCNA_02969	CCNA_02969
NC_011916.1	3126652	3127023	+	gene	CCNA_02970	CCNA_02970
NC_011916.1	3127025	3128053	-	gene	CCNA_02971	CCNA_02971
NC_011916.1	3128129	3128749	-	gene	CCNA_02972	CCNA_02972
NC_011916.1	3128811	3129101	+	gene	CCNA_02973	CCNA_02973
NC_011916.1	3129098	3129376	+	gene	CCNA_02974	CCNA_02974
NC_011916.1	3129406	3131328	+	gene	CCNA_02975	CCNA_02975
NC_011916.1	3131479	3131838	-	gene	CCNA_02976	CCNA_02976
NC_011916.1	3132063	3132632	+	gene	CCNA_02977	CCNA_02977
NC_011916.1	3132879	3134357	+	gene	CCNA_02978	CCNA_02978
NC_011916.1	3134421	3135605	-	gene	CCNA_02979	CCNA_02979
NC_011916.1	3135581	3136372	-	gene	CCNA_02980	CCNA_02980
NC_011916.1	3136476	3136934	+	gene	CCNA_02981	CCNA_02981
NC_011916.1	3137112	3138284	+	gene	CCNA_02982	CCNA_02982
NC_011916.1	3138328	3139320	+	gene	CCNA_02983	CCNA_02983
NC_011916.1	3139317	3139760	+	gene	CCNA_02984	CCNA_02984
NC_011916.1	3139760	3140485	+	gene	CCNA_02985	CCNA_02985
NC_011916.1	3140496	3142415	-	gene	CCNA_02986	CCNA_02986
NC_011916.1	3142543	3142782	+	gene	CCNA_02987	CCNA_02987
NC_011916.1	3142849	3143337	+	gene	CCNA_02988	CCNA_02988
NC_011916.1	3143413	3143955	+	gene	CCNA_02989	CCNA_02989
NC_011916.1	3143966	3144920	-	mobile_genetic_element	NA	NA
NC_011916.1	3144126	3144539	+	gene	CCNA_03903	CCNA_03903
NC_011916.1	3144404	3144898	+	gene	CCNA_02991	CCNA_02991
NC_011916.1	3144917	3145387	-	gene	CCNA_02992	CCNA_02992
NC_011916.1	3145387	3146679	-	gene	CCNA_02993	CCNA_02993
NC_011916.1	3146857	3150156	-	gene	CCNA_02994	CCNA_02994
NC_011916.1	3150659	3151312	+	gene	CCNA_02995	CCNA_02995
NC_011916.1	3151281	3152474	-	gene	CCNA_02996	CCNA_02996
NC_011916.1	3152607	3152816	-	gene	CCNA_02997	CCNA_02997
NC_011916.1	3153169	3153333	+	gene	CCNA_03904	CCNA_03904
NC_011916.1	3153497	3154282	-	gene	CCNA_02999	CCNA_02999
NC_011916.1	3154279	3155121	-	gene	CCNA_03000	CCNA_03000
NC_011916.1	3155223	3155507	-	gene	CCNA_03001	CCNA_03001
NC_011916.1	3155705	3156322	-	gene	CCNA_03002	CCNA_03002
NC_011916.1	3156484	3158154	+	gene	CCNA_03003	CCNA_03003
NC_011916.1	3158154	3159056	+	gene	CCNA_03004	CCNA_03004
NC_011916.1	3159067	3159513	+	gene	CCNA_03005	CCNA_03005
NC_011916.1	3159681	3160784	+	gene	CCNA_03006	CCNA_03006
NC_011916.1	3160905	3162440	+	gene	CCNA_03007	CCNA_03007
NC_011916.1	3162470	3163063	+	gene	CCNA_03008	CCNA_03008
NC_011916.1	3163060	3163908	+	gene	CCNA_03009	CCNA_03009
NC_011916.1	3163943	3163999	-	sequence_feature	NA	NA
NC_011916.1	3164069	3164485	-	gene	CCNA_03010	CCNA_03010
NC_011916.1	3164576	3165085	-	gene	CCNA_03011	CCNA_03011
NC_011916.1	3165259	3165822	+	gene	CCNA_03012	CCNA_03012
NC_011916.1	3165964	3167547	+	gene	CCNA_03013	CCNA_03013
NC_011916.1	3167565	3168458	-	gene	CCNA_03014	CCNA_03014
NC_011916.1	3168427	3168684	-	gene	CCNA_03015	CCNA_03015
NC_011916.1	3168696	3169193	-	gene	CCNA_03016	CCNA_03016
NC_011916.1	3169203	3170129	-	gene	CCNA_03017	CCNA_03017
NC_011916.1	3170129	3170209	-	gene	CCNA_R0178	CCNA_R0178
NC_011916.1	3170129	3170209	-	ncRNA	CCNA_R0178	CCNA_R0178
NC_011916.1	3170129	3170209	-	exon	CCNA_R0178	CCNA_R0178
NC_011916.1	3170300	3170443	-	gene	CCNA_R0073	CCNA_R0073
NC_011916.1	3170300	3170443	-	antisense_RNA	CCNA_R0073	CCNA_R0073
NC_011916.1	3170300	3170443	-	exon	CCNA_R0073	CCNA_R0073
NC_011916.1	3170457	3171392	+	gene	CCNA_03018	CCNA_03018
NC_011916.1	3171579	3174431	-	gene	CCNA_03019	CCNA_03019
NC_011916.1	3174508	3175635	+	gene	CCNA_03020	CCNA_03020
NC_011916.1	3175645	3175857	-	gene	CCNA_03021	CCNA_03021
NC_011916.1	3175827	3177011	-	gene	CCNA_03022	CCNA_03022
NC_011916.1	3176921	3179086	-	gene	CCNA_03023	CCNA_03023
NC_011916.1	3179307	3180197	-	gene	CCNA_03024	CCNA_03024
NC_011916.1	3180278	3180784	+	gene	CCNA_03025	CCNA_03025
NC_011916.1	3180781	3181482	+	gene	CCNA_03026	CCNA_03026
NC_011916.1	3181645	3182982	+	gene	CCNA_03027	CCNA_03027
NC_011916.1	3183110	3183961	-	gene	CCNA_03028	CCNA_03028
NC_011916.1	3183958	3184695	-	gene	CCNA_03029	CCNA_03029
NC_011916.1	3184758	3184797	+	gene	CCNA_R0209	CCNA_R0209
NC_011916.1	3184758	3184797	+	ncRNA	CCNA_R0209	CCNA_R0209
NC_011916.1	3184758	3184797	+	exon	CCNA_R0209	CCNA_R0209
NC_011916.1	3184852	3185538	+	gene	CCNA_03030	CCNA_03030
NC_011916.1	3185752	3186591	-	gene	CCNA_03031	CCNA_03031
NC_011916.1	3186588	3187988	-	gene	CCNA_03032	CCNA_03032
NC_011916.1	3188072	3188896	+	gene	CCNA_03033	CCNA_03033
NC_011916.1	3188908	3189102	-	gene	CCNA_03034	CCNA_03034
NC_011916.1	3189178	3190266	-	gene	CCNA_03035	CCNA_03035
NC_011916.1	3190347	3191324	-	gene	CCNA_03036	CCNA_03036
NC_011916.1	3191328	3192833	-	gene	CCNA_03037	CCNA_03037
NC_011916.1	3192834	3194387	-	gene	CCNA_03038	CCNA_03038
NC_011916.1	3194387	3195064	-	gene	CCNA_03039	CCNA_03039
NC_011916.1	3195074	3196756	-	gene	CCNA_03040	CCNA_03040
NC_011916.1	3196753	3197646	-	gene	CCNA_03041	CCNA_03041
NC_011916.1	3197836	3198348	-	gene	CCNA_03042	CCNA_03042
NC_011916.1	3198523	3198702	-	gene	CCNA_03043	CCNA_03043
NC_011916.1	3199019	3199450	+	gene	CCNA_03044	CCNA_03044
NC_011916.1	3199543	3200094	+	gene	CCNA_03045	CCNA_03045
NC_011916.1	3200091	3200642	+	gene	CCNA_03046	CCNA_03046
NC_011916.1	3200639	3201394	-	gene	CCNA_03047	CCNA_03047
NC_011916.1	3201391	3202965	-	gene	CCNA_03048	CCNA_03048
NC_011916.1	3203019	3204485	-	gene	CCNA_03049	CCNA_03049
NC_011916.1	3204621	3205394	-	gene	CCNA_03050	CCNA_03050
NC_011916.1	3205573	3205971	-	gene	CCNA_03051	CCNA_03051
NC_011916.1	3206175	3207347	-	gene	CCNA_03052	CCNA_03052
NC_011916.1	3207465	3208235	+	gene	CCNA_03053	CCNA_03053
NC_011916.1	3208375	3209055	-	gene	CCNA_03055	CCNA_03055
NC_011916.1	3209150	3210088	+	gene	CCNA_03054	CCNA_03054
NC_011916.1	3210250	3210639	-	gene	CCNA_03056	CCNA_03056
NC_011916.1	3210738	3211103	-	gene	CCNA_03057	CCNA_03057
NC_011916.1	3211106	3212017	-	gene	CCNA_03058	CCNA_03058
NC_011916.1	3212014	3212571	-	gene	CCNA_03059	CCNA_03059
NC_011916.1	3212737	3212916	+	gene	CCNA_03060	CCNA_03060
NC_011916.1	3213009	3213830	+	gene	CCNA_03061	CCNA_03061
NC_011916.1	3213796	3214908	-	gene	CCNA_03062	CCNA_03062
NC_011916.1	3215326	3216423	-	gene	CCNA_03063	CCNA_03063
NC_011916.1	3216404	3216766	-	gene	CCNA_03064	CCNA_03064
NC_011916.1	3216939	3217313	+	gene	CCNA_03065	CCNA_03065
NC_011916.1	3217329	3219419	-	gene	CCNA_03066	CCNA_03066
NC_011916.1	3219562	3219960	-	gene	CCNA_03067	CCNA_03067
NC_011916.1	3220072	3220701	+	gene	CCNA_03068	CCNA_03068
NC_011916.1	3220698	3221069	+	gene	CCNA_03069	CCNA_03069
NC_011916.1	3221073	3221288	+	gene	CCNA_03070	CCNA_03070
NC_011916.1	3221505	3222779	+	gene	CCNA_03071	CCNA_03071
NC_011916.1	3222860	3223564	+	gene	CCNA_03072	CCNA_03072
NC_011916.1	3223642	3224166	+	gene	CCNA_03073	CCNA_03073
NC_011916.1	3224166	3224888	+	gene	CCNA_03074	CCNA_03074
NC_011916.1	3224885	3225436	+	gene	CCNA_03075	CCNA_03075
NC_011916.1	3225530	3227779	+	gene	CCNA_03076	CCNA_03076
NC_011916.1	3227958	3228143	+	gene	CCNA_03077	CCNA_03077
NC_011916.1	3228145	3228258	+	gene	CCNA_03078	CCNA_03078
NC_011916.1	3228294	3228629	-	gene	CCNA_03079	CCNA_03079
NC_011916.1	3228577	3228828	-	gene	CCNA_03080	CCNA_03080
NC_011916.1	3228846	3229025	-	gene	CCNA_03884	CCNA_03884
NC_011916.1	3229064	3229471	-	gene	CCNA_03081	CCNA_03081
NC_011916.1	3229845	3230597	-	gene	CCNA_03082	CCNA_03082
NC_011916.1	3231328	3233052	-	gene	CCNA_03083	CCNA_03083
NC_011916.1	3233155	3234393	-	gene	CCNA_03084	CCNA_03084
NC_011916.1	3234537	3235514	-	gene	CCNA_03085	CCNA_03085
NC_011916.1	3235578	3236024	-	gene	CCNA_03086	CCNA_03086
NC_011916.1	3236355	3236915	+	gene	CCNA_03087	CCNA_03087
NC_011916.1	3236908	3238782	+	gene	CCNA_03088	CCNA_03088
NC_011916.1	3238826	3239239	-	gene	CCNA_03089	CCNA_03089
NC_011916.1	3239258	3240220	-	gene	CCNA_03090	CCNA_03090
NC_011916.1	3240500	3240700	+	gene	CCNA_03091	CCNA_03091
NC_011916.1	3240801	3242177	+	gene	CCNA_03092	CCNA_03092
NC_011916.1	3242240	3242662	+	gene	CCNA_03093	CCNA_03093
NC_011916.1	3242864	3243922	-	gene	CCNA_03094	CCNA_03094
NC_011916.1	3244001	3245026	-	gene	CCNA_03095	CCNA_03095
NC_011916.1	3245189	3247684	-	gene	CCNA_03096	CCNA_03096
NC_011916.1	3248201	3249202	-	gene	CCNA_03097	CCNA_03097
NC_011916.1	3249391	3250341	+	gene	CCNA_03098	CCNA_03098
NC_011916.1	3250343	3251083	-	gene	CCNA_03099	CCNA_03099
NC_011916.1	3251134	3251355	-	gene	CCNA_03100	CCNA_03100
NC_011916.1	3251453	3252370	-	gene	CCNA_03101	CCNA_03101
NC_011916.1	3252367	3253851	-	gene	CCNA_03102	CCNA_03102
NC_011916.1	3253928	3254530	+	gene	CCNA_03103	CCNA_03103
NC_011916.1	3254540	3255652	+	gene	CCNA_03104	CCNA_03104
NC_011916.1	3255828	3256478	-	gene	CCNA_03105	CCNA_03105
NC_011916.1	3256535	3256810	+	gene	CCNA_03106	CCNA_03106
NC_011916.1	3257028	3257450	+	gene	CCNA_03107	CCNA_03107
NC_011916.1	3257575	3260856	-	gene	CCNA_03108	CCNA_03108
NC_011916.1	3261360	3261728	-	gene	CCNA_03110	CCNA_03110
NC_011916.1	3261956	3263242	-	gene	CCNA_03112	CCNA_03112
NC_011916.1	3263371	3263811	+	gene	CCNA_03985	CCNA_03985
NC_011916.1	3263780	3264499	-	gene	CCNA_03113	CCNA_03113
NC_011916.1	3264578	3264754	+	gene	CCNA_03114	CCNA_03114
NC_011916.1	3264787	3265797	+	gene	CCNA_03115	CCNA_03115
NC_011916.1	3265823	3265917	-	gene	CCNA_R0179	CCNA_R0179
NC_011916.1	3265823	3265917	-	ncRNA	CCNA_R0179	CCNA_R0179
NC_011916.1	3265823	3265917	-	exon	CCNA_R0179	CCNA_R0179
NC_011916.1	3265910	3266139	-	mobile_genetic_element	NA	NA
NC_011916.1	3265911	3266135	+	gene	CCNA_03116	CCNA_03116
NC_011916.1	3266288	3266830	+	gene	CCNA_03117	CCNA_03117
NC_011916.1	3266851	3266937	-	gene	CCNA_R0180	CCNA_R0180
NC_011916.1	3266851	3266937	-	ncRNA	CCNA_R0180	CCNA_R0180
NC_011916.1	3266851	3266937	-	exon	CCNA_R0180	CCNA_R0180
NC_011916.1	3267043	3267282	-	gene	CCNA_03118	CCNA_03118
NC_011916.1	3267386	3267470	-	gene	CCNA_R0181	CCNA_R0181
NC_011916.1	3267386	3267470	-	ncRNA	CCNA_R0181	CCNA_R0181
NC_011916.1	3267386	3267470	-	exon	CCNA_R0181	CCNA_R0181
NC_011916.1	3267484	3267882	-	gene	CCNA_03119	CCNA_03119
NC_011916.1	3268075	3268551	+	gene	CCNA_03120	CCNA_03120
NC_011916.1	3268559	3268819	-	gene	CCNA_03121	CCNA_03121
NC_011916.1	3268804	3269481	-	gene	CCNA_03122	CCNA_03122
NC_011916.1	3269474	3269770	-	gene	CCNA_03123	CCNA_03123
NC_011916.1	3269898	3270998	+	gene	CCNA_03124	CCNA_03124
NC_011916.1	3271004	3272395	+	gene	CCNA_03125	CCNA_03125
NC_011916.1	3272461	3274521	+	gene	CCNA_03126	CCNA_03126
NC_011916.1	3274732	3276030	+	gene	CCNA_03127	CCNA_03127
NC_011916.1	3276178	3277110	-	gene	CCNA_03128	CCNA_03128
NC_011916.1	3277316	3278692	-	gene	CCNA_03129	CCNA_03129
NC_011916.1	3278952	3279647	-	gene	CCNA_03130	CCNA_03130
NC_011916.1	3280062	3280865	-	gene	CCNA_03131	CCNA_03131
NC_011916.1	3280908	3281234	-	gene	CCNA_03132	CCNA_03132
NC_011916.1	3281228	3281524	-	gene	CCNA_03133	CCNA_03133
NC_011916.1	3281744	3282751	+	gene	CCNA_03134	CCNA_03134
NC_011916.1	3282810	3284144	+	gene	CCNA_03135	CCNA_03135
NC_011916.1	3284147	3284566	+	gene	CCNA_03136	CCNA_03136
NC_011916.1	3284568	3285626	+	gene	CCNA_03137	CCNA_03137
NC_011916.1	3285449	3285835	-	gene	CCNA_03986	CCNA_03986
NC_011916.1	3286001	3288217	+	gene	CCNA_03138	CCNA_03138
NC_011916.1	3288242	3288365	+	gene	CCNA_R0182	CCNA_R0182
NC_011916.1	3288242	3288365	+	ncRNA	CCNA_R0182	CCNA_R0182
NC_011916.1	3288242	3288365	+	exon	CCNA_R0182	CCNA_R0182
NC_011916.1	3288469	3290322	-	gene	CCNA_03139	CCNA_03139
NC_011916.1	3290421	3291311	+	gene	CCNA_03140	CCNA_03140
NC_011916.1	3291362	3291877	+	gene	CCNA_03141	CCNA_03141
NC_011916.1	3292250	3294208	-	gene	CCNA_03142	CCNA_03142
NC_011916.1	3294320	3294566	+	gene	CCNA_R0183	CCNA_R0183
NC_011916.1	3294320	3294566	+	ncRNA	CCNA_R0183	CCNA_R0183
NC_011916.1	3294320	3294566	+	exon	CCNA_R0183	CCNA_R0183
NC_011916.1	3294602	3296371	-	gene	CCNA_03143	CCNA_03143
NC_011916.1	3296493	3298424	-	gene	CCNA_03144	CCNA_03144
NC_011916.1	3298839	3300800	+	gene	CCNA_03146	CCNA_03146
NC_011916.1	3300889	3301518	+	gene	CCNA_03147	CCNA_03147
NC_011916.1	3301621	3303414	+	gene	CCNA_03148	CCNA_03148
NC_011916.1	3303709	3306129	+	gene	CCNA_03149	CCNA_03149
NC_011916.1	3306126	3306284	-	gene	CCNA_03150	CCNA_03150
NC_011916.1	3306299	3308212	+	gene	CCNA_03151	CCNA_03151
NC_011916.1	3308514	3308927	+	gene	CCNA_03152	CCNA_03152
NC_011916.1	3308924	3309634	+	gene	CCNA_03153	CCNA_03153
NC_011916.1	3309667	3311148	+	gene	CCNA_03154	CCNA_03154
NC_011916.1	3311298	3311927	+	gene	CCNA_03155	CCNA_03155
NC_011916.1	3311938	3312453	+	gene	CCNA_03156	CCNA_03156
NC_011916.1	3312450	3313334	+	gene	CCNA_03157	CCNA_03157
NC_011916.1	3313340	3313382	+	sequence_feature	NA	NA
NC_011916.1	3313511	3314464	+	gene	CCNA_03158	CCNA_03158
NC_011916.1	3314464	3315978	+	gene	CCNA_03159	CCNA_03159
NC_011916.1	3316096	3316611	-	gene	CCNA_03160	CCNA_03160
NC_011916.1	3316700	3317755	+	gene	CCNA_03161	CCNA_03161
NC_011916.1	3317963	3319408	-	gene	CCNA_03162	CCNA_03162
NC_011916.1	3319424	3320395	-	gene	CCNA_03163	CCNA_03163
NC_011916.1	3320693	3323464	+	gene	CCNA_03164	CCNA_03164
NC_011916.1	3323565	3324974	-	gene	CCNA_03165	CCNA_03165
NC_011916.1	3325047	3325751	+	gene	CCNA_03166	CCNA_03166
NC_011916.1	3325776	3326630	-	gene	CCNA_03167	CCNA_03167
NC_011916.1	3326871	3327722	-	gene	CCNA_03168	CCNA_03168
NC_011916.1	3327940	3328524	+	gene	CCNA_03169	CCNA_03169
NC_011916.1	3328565	3328652	+	gene	CCNA_R0184	CCNA_R0184
NC_011916.1	3328565	3328652	+	ncRNA	CCNA_R0184	CCNA_R0184
NC_011916.1	3328565	3328652	+	exon	CCNA_R0184	CCNA_R0184
NC_011916.1	3328757	3329278	-	gene	CCNA_03170	CCNA_03170
NC_011916.1	3329327	3331879	-	gene	CCNA_03171	CCNA_03171
NC_011916.1	3331958	3332722	-	gene	CCNA_03172	CCNA_03172
NC_011916.1	3332903	3333379	+	gene	CCNA_03173	CCNA_03173
NC_011916.1	3333430	3334809	+	gene	CCNA_03174	CCNA_03174
NC_011916.1	3334806	3335210	-	gene	CCNA_03175	CCNA_03175
NC_011916.1	3335155	3335445	-	gene	CCNA_03176	CCNA_03176
NC_011916.1	3335473	3337461	-	gene	CCNA_03177	CCNA_03177
NC_011916.1	3337710	3338066	-	gene	CCNA_03178	CCNA_03178
NC_011916.1	3338152	3339429	+	gene	CCNA_03179	CCNA_03179
NC_011916.1	3339416	3340147	-	gene	CCNA_03180	CCNA_03180
NC_011916.1	3340424	3341698	+	gene	CCNA_03181	CCNA_03181
NC_011916.1	3341862	3342233	-	gene	CCNA_03182	CCNA_03182
NC_011916.1	3341921	3342184	-	mobile_genetic_element	CCNA_03182	CCNA_03182
NC_011916.1	3342290	3343900	-	gene	CCNA_03183	CCNA_03183
NC_011916.1	3344054	3345748	-	gene	CCNA_03184	CCNA_03184
NC_011916.1	3345853	3346479	+	gene	CCNA_03185	CCNA_03185
NC_011916.1	3346487	3347602	-	gene	CCNA_03186	CCNA_03186
NC_011916.1	3347646	3348599	+	gene	CCNA_03187	CCNA_03187
NC_011916.1	3348814	3349953	+	gene	CCNA_03188	CCNA_03188
NC_011916.1	3349978	3350382	+	gene	CCNA_03189	CCNA_03189
NC_011916.1	3350379	3351413	+	gene	CCNA_03190	CCNA_03190
NC_011916.1	3351427	3353673	-	gene	CCNA_03191	CCNA_03191
NC_011916.1	3353828	3354463	-	gene	CCNA_03192	CCNA_03192
NC_011916.1	3354463	3355041	-	gene	CCNA_03193	CCNA_03193
NC_011916.1	3355055	3355417	-	gene	CCNA_03194	CCNA_03194
NC_011916.1	3355502	3355606	+	gene	CCNA_03987	CCNA_03987
NC_011916.1	3355603	3356499	+	gene	CCNA_03195	CCNA_03195
NC_011916.1	3356612	3356851	-	mobile_genetic_element	NA	NA
NC_011916.1	3356661	3356855	-	gene	CCNA_03196	CCNA_03196
NC_011916.1	3356950	3357684	+	gene	CCNA_03197	CCNA_03197
NC_011916.1	3357782	3358591	-	gene	CCNA_03198	CCNA_03198
NC_011916.1	3358667	3359806	-	gene	CCNA_03199	CCNA_03199
NC_011916.1	3359910	3361634	-	gene	CCNA_03200	CCNA_03200
NC_011916.1	3361732	3363018	-	gene	CCNA_03201	CCNA_03201
NC_011916.1	3363139	3363765	-	gene	CCNA_03202	CCNA_03202
NC_011916.1	3363862	3364839	+	gene	CCNA_03203	CCNA_03203
NC_011916.1	3364972	3366180	+	gene	CCNA_03204	CCNA_03204
NC_011916.1	3366406	3368058	+	gene	CCNA_03205	CCNA_03205
NC_011916.1	3368261	3369649	+	gene	CCNA_03206	CCNA_03206
NC_011916.1	3369752	3370579	+	gene	CCNA_03207	CCNA_03207
NC_011916.1	3370723	3371655	-	gene	CCNA_03208	CCNA_03208
NC_011916.1	3371685	3372908	-	gene	CCNA_03209	CCNA_03209
NC_011916.1	3373019	3373972	+	gene	CCNA_03210	CCNA_03210
NC_011916.1	3374076	3375077	-	gene	CCNA_03211	CCNA_03211
NC_011916.1	3375108	3375323	-	gene	CCNA_03212	CCNA_03212
NC_011916.1	3375439	3375747	+	gene	CCNA_03213	CCNA_03213
NC_011916.1	3375756	3376166	-	gene	CCNA_03214	CCNA_03214
NC_011916.1	3376165	3377580	+	gene	CCNA_03215	CCNA_03215
NC_011916.1	3377577	3377777	-	gene	CCNA_03216	CCNA_03216
NC_011916.1	3377939	3378229	+	gene	CCNA_R0185	CCNA_R0185
NC_011916.1	3377939	3378229	+	ncRNA	CCNA_R0185	CCNA_R0185
NC_011916.1	3377939	3378229	+	exon	CCNA_R0185	CCNA_R0185
NC_011916.1	3377955	3378587	-	gene	CCNA_03217	CCNA_03217
NC_011916.1	3378665	3379741	+	gene	CCNA_03218	CCNA_03218
NC_011916.1	3379745	3382813	+	gene	CCNA_03219	CCNA_03219
NC_011916.1	3383005	3384636	+	gene	CCNA_03221	CCNA_03221
NC_011916.1	3384698	3385912	+	gene	CCNA_03222	CCNA_03222
NC_011916.1	3386049	3386657	+	gene	CCNA_03223	CCNA_03223
NC_011916.1	3386717	3386956	-	gene	CCNA_03224	CCNA_03224
NC_011916.1	3387075	3388370	-	gene	CCNA_03225	CCNA_03225
NC_011916.1	3388367	3389683	-	gene	CCNA_03226	CCNA_03226
NC_011916.1	3389735	3392125	-	gene	CCNA_03227	CCNA_03227
NC_011916.1	3392256	3394277	-	gene	CCNA_03228	CCNA_03228
NC_011916.1	3394360	3395649	-	gene	CCNA_03229	CCNA_03229
NC_011916.1	3395725	3397122	-	gene	CCNA_03230	CCNA_03230
NC_011916.1	3395898	3395922	-	sequence_feature	CCNA_03230	CCNA_03230
NC_011916.1	3397119	3397646	-	gene	CCNA_03988	CCNA_03988
NC_011916.1	3397198	3397377	+	gene	CCNA_03231	CCNA_03231
NC_011916.1	3397365	3397640	+	gene	CCNA_03232	CCNA_03232
NC_011916.1	3397643	3399046	-	gene	CCNA_03233	CCNA_03233
NC_011916.1	3399064	3399813	-	gene	CCNA_03234	CCNA_03234
NC_011916.1	3399818	3400963	-	gene	CCNA_03235	CCNA_03235
NC_011916.1	3401109	3401984	-	gene	CCNA_03236	CCNA_03236
NC_011916.1	3402127	3403047	-	gene	CCNA_03238	CCNA_03238
NC_011916.1	3403175	3404281	-	gene	CCNA_03239	CCNA_03239
NC_011916.1	3404359	3405741	-	gene	CCNA_03240	CCNA_03240
NC_011916.1	3405738	3407138	-	gene	CCNA_03241	CCNA_03241
NC_011916.1	3407266	3408723	-	gene	CCNA_03242	CCNA_03242
NC_011916.1	3408720	3410219	-	gene	CCNA_03243	CCNA_03243
NC_011916.1	3410275	3410946	-	gene	CCNA_03244	CCNA_03244
NC_011916.1	3411015	3412343	+	gene	CCNA_03245	CCNA_03245
NC_011916.1	3412371	3413435	-	gene	CCNA_03246	CCNA_03246
NC_011916.1	3413760	3415601	+	gene	CCNA_03247	CCNA_03247
NC_011916.1	3415868	3418381	+	gene	CCNA_03248	CCNA_03248
NC_011916.1	3417378	3418354	-	mobile_genetic_element	NA	NA
NC_011916.1	3418740	3421262	+	gene	CCNA_03249	CCNA_03249
NC_011916.1	3420303	3421262	-	mobile_genetic_element	NA	NA
NC_011916.1	3421457	3422272	+	gene	CCNA_03250	CCNA_03250
NC_011916.1	3422208	3423167	-	gene	CCNA_03989	CCNA_03989
NC_011916.1	3423311	3423691	+	gene	CCNA_03252	CCNA_03252
NC_011916.1	3423688	3425037	+	gene	CCNA_03253	CCNA_03253
NC_011916.1	3425131	3426486	+	gene	CCNA_03254	CCNA_03254
NC_011916.1	3426526	3426575	-	gene	CCNA_R0186	CCNA_R0186
NC_011916.1	3426526	3426575	-	ncRNA	CCNA_R0186	CCNA_R0186
NC_011916.1	3426526	3426575	-	exon	CCNA_R0186	CCNA_R0186
NC_011916.1	3426607	3427053	-	gene	CCNA_03255	CCNA_03255
NC_011916.1	3427166	3428284	+	gene	CCNA_03256	CCNA_03256
NC_011916.1	3428398	3428430	+	gene	CCNA_03990	CCNA_03990
NC_011916.1	3428458	3429000	+	gene	CCNA_03257	CCNA_03257
NC_011916.1	3429049	3429288	+	gene	CCNA_03258	CCNA_03258
NC_011916.1	3429300	3429683	-	gene	CCNA_03259	CCNA_03259
NC_011916.1	3429697	3430062	-	gene	CCNA_03260	CCNA_03260
NC_011916.1	3430135	3430767	-	gene	CCNA_03261	CCNA_03261
NC_011916.1	3430764	3431492	-	gene	CCNA_03262	CCNA_03262
NC_011916.1	3431964	3434777	+	gene	CCNA_03263	CCNA_03263
NC_011916.1	3434954	3436486	+	gene	CCNA_03265	CCNA_03265
NC_011916.1	3436670	3436996	-	gene	CCNA_03266	CCNA_03266
NC_011916.1	3437329	3437760	+	gene	CCNA_03267	CCNA_03267
NC_011916.1	3437828	3438181	-	gene	CCNA_03268	CCNA_03268
NC_011916.1	3438397	3439374	+	gene	CCNA_03269	CCNA_03269
NC_011916.1	3439382	3440587	-	gene	CCNA_03271	CCNA_03271
NC_011916.1	3440693	3441151	+	gene	CCNA_03270	CCNA_03270
NC_011916.1	3441214	3442635	+	gene	CCNA_03272	CCNA_03272
NC_011916.1	3442639	3442755	-	gene	CCNA_03274	CCNA_03274
NC_011916.1	3442706	3442846	-	gene	CCNA_03275	CCNA_03275
NC_011916.1	3442782	3443771	+	gene	CCNA_03276	CCNA_03276
NC_011916.1	3443871	3443947	-	gene	CCNA_R0075	CCNA_R0075
NC_011916.1	3443871	3443947	-	tRNA	CCNA_R0075	CCNA_R0075
NC_011916.1	3443871	3443947	-	exon	CCNA_R0075	CCNA_R0075
NC_011916.1	3443992	3445041	-	gene	CCNA_03277	CCNA_03277
NC_011916.1	3445147	3446265	-	gene	CCNA_03278	CCNA_03278
NC_011916.1	3446411	3447247	-	gene	CCNA_03279	CCNA_03279
NC_011916.1	3447503	3450943	-	gene	CCNA_03280	CCNA_03280
NC_011916.1	3451086	3451583	+	gene	CCNA_03281	CCNA_03281
NC_011916.1	3451608	3451662	+	gene	CCNA_R0187	CCNA_R0187
NC_011916.1	3451608	3451662	+	ncRNA	CCNA_R0187	CCNA_R0187
NC_011916.1	3451608	3451662	+	exon	CCNA_R0187	CCNA_R0187
NC_011916.1	3451802	3452668	+	gene	CCNA_03282	CCNA_03282
NC_011916.1	3452702	3453721	-	gene	CCNA_03283	CCNA_03283
NC_011916.1	3453897	3454931	+	gene	CCNA_03284	CCNA_03284
NC_011916.1	3454942	3455910	+	gene	CCNA_03285	CCNA_03285
NC_011916.1	3455888	3456568	-	gene	CCNA_03286	CCNA_03286
