scaffold	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_015684.1	2942029	2943612	-	gene	OCA5_c27590	OCA5_RS13900
NC_015684.1	2943864	2945045	+	gene	OCA5_c27600	OCA5_RS13905
NC_015684.1	2945063	2945701	+	gene	OCA5_c27610	OCA5_RS13910
NC_015684.1	2946219	2946295	+	gene	OCA5_c27630	OCA5_RS13915
NC_015684.1	2946219	2946295	+	tRNA	NA	OCA5_RS13915
NC_015684.1	2946219	2946295	+	exon	NA	OCA5_RS13915
NC_015684.1	2946523	2947410	+	gene	OCA5_c27640	OCA5_RS13920
NC_015684.1	2947470	2948969	-	gene	OCA5_c27650	OCA5_RS13925
NC_015684.1	2949093	2949587	-	gene	OCA5_c27660	OCA5_RS13930
NC_015684.1	2949587	2950576	-	gene	OCA5_c27670	OCA5_RS13935
NC_015684.1	2951526	2951669	+	gene	NA	OCA5_RS19315
NC_015684.1	2952270	2955200	+	gene	OCA5_c27690	OCA5_RS13945
NC_015684.1	2955200	2955544	+	gene	OCA5_c27700	OCA5_RS13950
NC_015684.1	2955541	2957169	+	gene	OCA5_c27710	OCA5_RS13955
NC_015684.1	2957166	2957651	+	gene	OCA5_c27720	OCA5_RS13960
NC_015684.1	2957648	2957926	+	gene	OCA5_c27730	OCA5_RS13965
NC_015684.1	2957923	2958285	+	gene	OCA5_c27740	OCA5_RS13970
NC_015684.1	2958359	2959261	+	gene	OCA5_c27750	OCA5_RS13975
NC_015684.1	2959265	2959930	-	gene	OCA5_c27760	OCA5_RS13980
NC_015684.1	2960184	2961233	+	gene	OCA5_c27770	OCA5_RS13985
NC_015684.1	2961263	2961766	-	gene	OCA5_c27780	OCA5_RS13990
NC_015684.1	2961791	2962243	-	gene	OCA5_c27790	OCA5_RS13995
NC_015684.1	2962256	2962735	-	gene	OCA5_c27800	OCA5_RS14000
NC_015684.1	2962732	2964477	-	gene	OCA5_c27810	OCA5_RS14005
NC_015684.1	2964495	2964806	-	gene	OCA5_c27820	OCA5_RS14010
NC_015684.1	2964816	2965664	-	gene	OCA5_c27830	OCA5_RS14015
NC_015684.1	2965688	2965999	-	gene	OCA5_c27840	OCA5_RS14020
NC_015684.1	2966013	2966510	-	gene	OCA5_c27850	OCA5_RS14025
NC_015684.1	2966532	2966885	-	gene	OCA5_c27860	OCA5_RS14030
NC_015684.1	2966903	2967583	-	gene	OCA5_c27870	OCA5_RS14035
NC_015684.1	2967567	2968871	-	gene	OCA5_c27880	OCA5_RS14040
NC_015684.1	2969040	2969387	+	gene	OCA5_c27890	OCA5_RS14045
NC_015684.1	2969384	2970382	+	gene	OCA5_c27900	OCA5_RS14050
NC_015684.1	2970457	2970774	+	gene	OCA5_c27910	OCA5_RS14055
NC_015684.1	2970800	2974123	-	gene	OCA5_c27920	OCA5_RS14060
NC_015684.1	2974120	2975736	-	gene	OCA5_c27930	OCA5_RS14065
NC_015684.1	2975654	2976424	-	pseudogene	OCA5_c27940	OCA5_RS14070
NC_015684.1	2976643	2977272	+	gene	OCA5_c27950	OCA5_RS14075
NC_015684.1	2977283	2978974	-	gene	OCA5_c27960	OCA5_RS14080
NC_015684.1	2978971	2980011	-	gene	OCA5_c27970	OCA5_RS14085
NC_015684.1	2980153	2982777	+	gene	OCA5_c27980	OCA5_RS14090
NC_015684.1	2982926	2983624	+	gene	OCA5_c27990	OCA5_RS14095
NC_015684.1	2983805	2984854	+	gene	OCA5_c28000	OCA5_RS14100
NC_015684.1	2984938	2985351	-	gene	OCA5_c28010	OCA5_RS14105
NC_015684.1	2985335	2985853	-	gene	OCA5_c28020	OCA5_RS14110
NC_015684.1	2985883	2985978	-	gene	OCA5_c28040	OCA5_RS19170
NC_015684.1	2985883	2985978	-	tRNA	NA	OCA5_RS19170
NC_015684.1	2985883	2985978	-	exon	NA	OCA5_RS19170
NC_015684.1	2985931	2987949	-	pseudogene	OCA5_c28030	OCA5_RS14115
NC_015684.1	2987946	2988791	-	gene	OCA5_c28050	OCA5_RS14120
NC_015684.1	2988791	2990206	-	gene	OCA5_c28060	OCA5_RS14125
NC_015684.1	2990216	2991130	-	gene	OCA5_c28070	OCA5_RS14130
NC_015684.1	2991301	2991972	-	gene	OCA5_c28080	OCA5_RS14135
NC_015684.1	2991969	2992907	-	gene	OCA5_c28090	OCA5_RS14140
NC_015684.1	2992923	2995997	-	gene	OCA5_c28100	OCA5_RS14145
NC_015684.1	2996315	2997067	+	gene	OCA5_c28110	OCA5_RS14155
NC_015684.1	2997069	2998175	+	gene	OCA5_c28120	OCA5_RS14160
NC_015684.1	2998248	2998550	-	gene	OCA5_c28130	OCA5_RS14165
NC_015684.1	2998576	2998734	-	gene	OCA5_c28140	OCA5_RS19175
NC_015684.1	2998945	2999394	+	gene	OCA5_c28150	OCA5_RS14170
NC_015684.1	2999404	2999556	-	gene	NA	OCA5_RS19320
NC_015684.1	2999621	3000046	-	gene	OCA5_c28160	OCA5_RS14175
NC_015684.1	3000172	3001281	+	gene	OCA5_c28170	OCA5_RS14180
NC_015684.1	3001282	3002358	-	gene	OCA5_c28180	OCA5_RS14185
NC_015684.1	3002546	3003256	+	gene	OCA5_c28190	OCA5_RS14190
NC_015684.1	3003295	3003705	+	gene	OCA5_c28200	OCA5_RS14195
NC_015684.1	3003980	3004270	+	gene	OCA5_c28210	OCA5_RS14200
NC_015684.1	3004299	3004862	-	gene	OCA5_c28220	OCA5_RS14205
NC_015684.1	3005078	3005893	-	gene	OCA5_c28230	OCA5_RS14210
NC_015684.1	3006111	3006452	+	gene	OCA5_c28240	OCA5_RS14215
NC_015684.1	3006464	3007582	-	gene	OCA5_c28250	OCA5_RS14220
NC_015684.1	3008949	3011075	-	gene	OCA5_c28260	OCA5_RS14225
NC_015684.1	3011372	3013369	-	gene	OCA5_c28270	OCA5_RS14230
NC_015684.1	3013705	3014505	+	gene	OCA5_c28280	OCA5_RS14235
NC_015684.1	3014762	3015076	+	gene	OCA5_c28290	OCA5_RS14240
NC_015684.1	3015069	3015521	+	gene	OCA5_c28300	OCA5_RS14245
NC_015684.1	3015836	3016291	-	gene	OCA5_c28310	OCA5_RS14250
NC_015684.1	3016475	3017665	+	gene	OCA5_c28320	OCA5_RS14255
NC_015684.1	3017865	3018389	-	gene	OCA5_c28330	OCA5_RS14260
NC_015684.1	3018508	3019197	+	gene	OCA5_c28340	OCA5_RS14265
NC_015684.1	3019290	3019365	+	gene	NA	OCA5_RS14270
NC_015684.1	3019290	3019365	+	tRNA	NA	OCA5_RS14270
NC_015684.1	3019290	3019365	+	exon	NA	OCA5_RS14270
NC_015684.1	3019655	3022984	+	gene	OCA5_c28350	OCA5_RS14275
NC_015684.1	3023129	3023605	+	gene	OCA5_c28360	OCA5_RS14280
NC_015684.1	3023755	3024111	+	gene	OCA5_c28370	OCA5_RS14285
NC_015684.1	3024235	3024636	+	gene	OCA5_c28380	OCA5_RS14290
NC_015684.1	3024696	3025454	-	gene	OCA5_c28390	OCA5_RS14295
NC_015684.1	3025605	3026078	-	gene	OCA5_c28400	OCA5_RS14300
NC_015684.1	3026357	3027322	+	gene	OCA5_c28410	OCA5_RS14305
NC_015684.1	3027325	3028248	+	gene	OCA5_c28420	OCA5_RS14310
NC_015684.1	3029021	3029097	-	gene	OCA5_c28430	OCA5_RS14315
NC_015684.1	3029021	3029097	-	tRNA	NA	OCA5_RS14315
NC_015684.1	3029021	3029097	-	exon	NA	OCA5_RS14315
NC_015684.1	3029306	3029728	-	gene	OCA5_c28440	OCA5_RS14320
NC_015684.1	3029870	3030244	-	gene	OCA5_c28450	OCA5_RS14325
NC_015684.1	3030565	3033765	+	gene	OCA5_c28460	OCA5_RS14330
NC_015684.1	3033938	3034963	+	gene	OCA5_c28470	OCA5_RS14335
NC_015684.1	3035066	3036763	+	gene	OCA5_c28480	OCA5_RS14340
NC_015684.1	3036770	3037414	-	gene	OCA5_c28490	OCA5_RS14345
NC_015684.1	3037434	3038135	-	gene	OCA5_c28500	OCA5_RS14350
NC_015684.1	3038255	3040399	+	gene	OCA5_c28510	OCA5_RS14355
NC_015684.1	3040541	3041356	-	gene	OCA5_c28520	OCA5_RS14360
NC_015684.1	3041356	3042267	-	gene	OCA5_c28530	OCA5_RS14365
NC_015684.1	3042264	3043358	-	gene	OCA5_c28540	OCA5_RS14370
NC_015684.1	3043590	3045905	-	gene	OCA5_c28550	OCA5_RS14375
NC_015684.1	3046099	3047211	+	gene	OCA5_c28560	OCA5_RS14380
NC_015684.1	3047293	3047487	-	gene	OCA5_c28570	OCA5_RS14385
NC_015684.1	3047929	3048543	+	gene	OCA5_c28580	OCA5_RS14390
NC_015684.1	3048709	3048915	+	gene	OCA5_c28590	OCA5_RS14395
NC_015684.1	3049041	3049517	+	gene	OCA5_c28600	OCA5_RS14400
NC_015684.1	3049527	3050624	+	gene	OCA5_c28610	OCA5_RS14405
NC_015684.1	3050698	3051414	-	gene	OCA5_c28620	OCA5_RS14410
NC_015684.1	3051675	3051965	+	gene	OCA5_c28630	OCA5_RS14415
NC_015684.1	3052296	3053783	-	gene	OCA5_c28640	OCA5_RS14420
NC_015684.1	3053899	3055074	+	gene	OCA5_c28650	OCA5_RS14425
NC_015684.1	3055224	3056162	-	gene	OCA5_c28660	OCA5_RS14430
NC_015684.1	3056284	3057294	-	gene	OCA5_c28670	OCA5_RS14435
NC_015684.1	3057310	3058713	-	gene	OCA5_c28680	OCA5_RS14440
NC_015684.1	3058729	3059049	-	gene	OCA5_c28690	OCA5_RS14445
NC_015684.1	3059061	3060188	-	gene	OCA5_c28700	OCA5_RS14450
NC_015684.1	3060307	3060459	-	gene	OCA5_c28710	OCA5_RS14455
NC_015684.1	3060640	3061035	-	gene	OCA5_c28720	OCA5_RS14460
NC_015684.1	3061042	3061266	-	gene	OCA5_c28730	OCA5_RS14465
NC_015684.1	3061369	3063261	-	gene	OCA5_c28740	OCA5_RS14470
NC_015684.1	3063392	3064891	+	gene	OCA5_c28750	OCA5_RS14475
NC_015684.1	3065170	3067308	+	gene	OCA5_c28760	OCA5_RS14480
NC_015684.1	3067591	3069207	+	gene	OCA5_c28770	OCA5_RS14485
NC_015684.1	3069340	3069609	-	gene	OCA5_c28780	OCA5_RS14490
NC_015684.1	3069797	3070099	-	gene	OCA5_c28790	OCA5_RS14495
NC_015684.1	3070252	3070821	+	gene	OCA5_c28800	OCA5_RS14500
NC_015684.1	3070818	3072254	+	gene	OCA5_c28810	OCA5_RS14505
NC_015684.1	3072466	3073098	-	gene	OCA5_c28820	OCA5_RS14510
NC_015684.1	3073204	3073329	-	gene	OCA5_c28830	OCA5_RS14515
NC_015684.1	3073552	3074493	-	gene	OCA5_c28840	OCA5_RS14520
NC_015684.1	3074644	3075345	+	gene	OCA5_c28850	OCA5_RS14525
NC_015684.1	3075510	3076109	+	gene	OCA5_c28860	OCA5_RS14530
NC_015684.1	3076259	3076531	-	gene	OCA5_c28870	OCA5_RS14535
NC_015684.1	3076766	3077503	+	gene	OCA5_c28880	OCA5_RS14540
NC_015684.1	3077514	3077750	-	gene	OCA5_c28890	OCA5_RS14545
NC_015684.1	3078145	3080241	+	gene	OCA5_c28900	OCA5_RS14550
NC_015684.1	3080238	3083081	+	gene	OCA5_c28910	OCA5_RS14555
NC_015684.1	3083091	3084125	+	gene	OCA5_c28920	OCA5_RS14560
NC_015684.1	3084140	3085666	+	gene	OCA5_c28930	OCA5_RS14565
NC_015684.1	3085669	3086406	+	gene	OCA5_c28940	OCA5_RS14570
NC_015684.1	3086403	3086945	+	gene	OCA5_c28950	OCA5_RS14575
NC_015684.1	3086942	3087745	+	gene	OCA5_c28960	OCA5_RS14580
NC_015684.1	3087751	3089559	-	gene	OCA5_c28970	OCA5_RS14585
NC_015684.1	3089712	3090413	-	gene	OCA5_c28980	OCA5_RS14590
NC_015684.1	3090580	3092046	+	gene	OCA5_c28990	OCA5_RS14595
NC_015684.1	3092043	3093113	+	gene	OCA5_c29000	OCA5_RS14600
NC_015684.1	3093472	3093672	+	gene	OCA5_c29010	OCA5_RS14605
NC_015684.1	3093869	3094114	-	gene	OCA5_c29020	OCA5_RS14610
NC_015684.1	3094235	3095002	-	gene	OCA5_c29030	OCA5_RS14615
NC_015684.1	3095060	3095935	-	gene	OCA5_c29040	OCA5_RS14620
NC_015684.1	3095959	3097029	+	gene	OCA5_c29050	OCA5_RS14625
NC_015684.1	3097039	3098043	+	gene	OCA5_c29060	OCA5_RS14630
NC_015684.1	3098040	3098825	+	gene	OCA5_c29070	OCA5_RS14635
NC_015684.1	3098844	3099752	-	gene	OCA5_c29080	OCA5_RS14640
NC_015684.1	3099947	3100669	-	gene	OCA5_c29090	OCA5_RS14645
NC_015684.1	3100722	3101291	-	gene	OCA5_c29100	OCA5_RS14650
NC_015684.1	3101288	3101644	-	gene	OCA5_c29110	OCA5_RS14655
NC_015684.1	3101655	3102479	-	gene	OCA5_c29120	OCA5_RS14660
NC_015684.1	3102485	3103237	-	gene	OCA5_c29130	OCA5_RS14665
NC_015684.1	3103250	3103951	-	gene	OCA5_c29140	OCA5_RS14670
NC_015684.1	3103951	3105471	-	gene	OCA5_c29150	OCA5_RS14675
NC_015684.1	3105468	3109214	-	gene	OCA5_c29160	OCA5_RS14680
NC_015684.1	3109225	3111969	-	gene	OCA5_c29170	OCA5_RS14685
NC_015684.1	3112176	3112874	+	gene	OCA5_c29180	OCA5_RS14690
NC_015684.1	3113031	3114383	+	gene	OCA5_c29190	OCA5_RS14695
NC_015684.1	3114392	3114790	-	gene	OCA5_c29200	OCA5_RS14700
NC_015684.1	3114820	3115788	-	gene	OCA5_c29210	OCA5_RS14705
NC_015684.1	3115802	3116779	-	gene	OCA5_c29220	OCA5_RS14710
NC_015684.1	3116770	3117321	-	gene	OCA5_c29230	OCA5_RS14715
NC_015684.1	3117452	3118978	+	gene	OCA5_c29240	OCA5_RS14720
NC_015684.1	3118991	3120034	-	gene	OCA5_c29250	OCA5_RS14725
NC_015684.1	3120186	3122150	-	gene	OCA5_c29260	OCA5_RS14730
NC_015684.1	3122485	3123372	-	gene	OCA5_c29270	OCA5_RS14735
NC_015684.1	3123466	3125808	+	gene	OCA5_c29280	OCA5_RS14740
NC_015684.1	3125826	3127769	+	gene	OCA5_c29290	OCA5_RS14745
NC_015684.1	3127781	3129145	+	gene	OCA5_c29300	OCA5_RS14750
NC_015684.1	3129142	3130050	+	gene	OCA5_c29310	OCA5_RS14755
NC_015684.1	3130047	3130874	+	gene	OCA5_c29320	OCA5_RS14760
NC_015684.1	3130871	3131416	+	gene	OCA5_c29330	OCA5_RS14765
NC_015684.1	3131427	3132422	+	gene	OCA5_c29340	OCA5_RS14770
NC_015684.1	3132512	3132901	+	gene	OCA5_c29350	OCA5_RS14775
NC_015684.1	3132988	3134178	-	gene	OCA5_c29360	OCA5_RS14780
NC_015684.1	3134214	3135035	-	gene	OCA5_c29370	OCA5_RS14785
NC_015684.1	3135319	3135792	+	gene	OCA5_c29380	OCA5_RS14790
NC_015684.1	3135832	3136161	-	gene	OCA5_c29390	OCA5_RS14795
NC_015684.1	3136368	3136610	+	gene	OCA5_c29400	OCA5_RS14800
NC_015684.1	3136659	3137120	+	gene	OCA5_c29410	OCA5_RS14805
NC_015684.1	3137319	3137618	+	gene	OCA5_c29420	OCA5_RS14810
NC_015684.1	3137712	3137933	+	gene	OCA5_c29430	OCA5_RS14815
NC_015684.1	3138096	3138305	-	gene	OCA5_c29440	OCA5_RS14820
NC_015684.1	3138526	3139023	+	gene	OCA5_c29450	OCA5_RS14825
NC_015684.1	3139084	3140277	-	gene	OCA5_c29460	OCA5_RS14830
NC_015684.1	3140323	3141042	-	gene	OCA5_c29470	OCA5_RS14835
NC_015684.1	3141080	3141460	-	gene	OCA5_c29480	OCA5_RS14840
NC_015684.1	3142338	3143534	-	gene	OCA5_c29490	OCA5_RS14845
NC_015684.1	3143606	3144013	-	gene	OCA5_c29500	OCA5_RS14850
NC_015684.1	3144216	3146630	-	gene	OCA5_c29510	OCA5_RS14855
NC_015684.1	3146639	3147352	-	gene	OCA5_c29520	OCA5_RS14860
NC_015684.1	3147354	3148340	-	gene	OCA5_c29530	OCA5_RS14865
NC_015684.1	3148337	3149104	-	gene	OCA5_c29540	OCA5_RS14870
NC_015684.1	3149221	3150372	-	gene	OCA5_c29550	OCA5_RS14875
NC_015684.1	3150359	3151738	-	gene	OCA5_c29560	OCA5_RS14880
NC_015684.1	3151794	3152447	-	gene	OCA5_c29570	OCA5_RS14885
NC_015684.1	3152447	3153670	-	gene	OCA5_c29580	OCA5_RS14890
NC_015684.1	3153739	3154797	-	gene	OCA5_c29590	OCA5_RS14895
NC_015684.1	3154872	3156380	-	gene	OCA5_c29600	OCA5_RS14900
NC_015684.1	3156384	3156860	-	gene	OCA5_c29610	OCA5_RS14905
NC_015684.1	3156939	3157904	-	gene	OCA5_c29620	OCA5_RS14910
NC_015684.1	3157941	3158720	-	gene	OCA5_c29630	OCA5_RS14915
NC_015684.1	3158863	3159612	-	gene	OCA5_c29640	OCA5_RS14920
NC_015684.1	3159719	3161194	+	gene	OCA5_c29650	OCA5_RS14925
NC_015684.1	3161237	3162118	+	gene	OCA5_c29660	OCA5_RS14930
NC_015684.1	3162149	3163318	+	gene	OCA5_c29670	OCA5_RS14935
NC_015684.1	3163320	3163718	+	gene	OCA5_c29680	OCA5_RS14940
NC_015684.1	3163955	3164164	+	gene	OCA5_c29690	OCA5_RS14945
NC_015684.1	3164417	3164914	+	gene	OCA5_c29700	OCA5_RS14950
NC_015684.1	3165381	3165680	+	gene	OCA5_c29710	OCA5_RS14955
NC_015684.1	3165785	3165967	-	gene	OCA5_c29720	OCA5_RS14960
NC_015684.1	3166688	3167874	+	pseudogene	OCA5_c29730	OCA5_RS14965
NC_015684.1	3167991	3168845	+	gene	OCA5_c29740	OCA5_RS18895
NC_015684.1	3168796	3169134	-	gene	OCA5_c29750	OCA5_RS14970
NC_015684.1	3169319	3169465	-	gene	NA	OCA5_RS19180
NC_015684.1	3169501	3169968	+	gene	OCA5_c29760	OCA5_RS18900
NC_015684.1	3170769	3172119	-	gene	OCA5_c29790	OCA5_RS14975
NC_015684.1	3172328	3172753	-	gene	OCA5_c29810	OCA5_RS14985
NC_015684.1	3172803	3173372	+	gene	OCA5_c29820	OCA5_RS14990
NC_015684.1	3173510	3173777	+	pseudogene	OCA5_c29830	OCA5_RS18910
NC_015684.1	3174189	3174536	-	pseudogene	OCA5_c29840	OCA5_RS14995
NC_015684.1	3174621	3175716	+	pseudogene	OCA5_c29850	OCA5_RS15000
NC_015684.1	3176197	3177504	-	gene	OCA5_c29860	OCA5_RS15005
NC_015684.1	3177515	3178108	-	gene	OCA5_c29870	OCA5_RS15010
NC_015684.1	3178105	3179091	-	gene	OCA5_c29880	OCA5_RS15015
NC_015684.1	3180284	3181186	-	gene	OCA5_c29890	OCA5_RS15020
NC_015684.1	3181307	3182107	+	gene	OCA5_c29900	OCA5_RS15025
NC_015684.1	3182178	3182765	-	gene	OCA5_c29910	OCA5_RS15030
NC_015684.1	3182833	3183285	-	gene	OCA5_c29920	OCA5_RS15035
NC_015684.1	3184117	3184413	-	gene	NA	OCA5_RS19185
NC_015684.1	3184376	3184639	-	gene	OCA5_c29940	OCA5_RS15040
NC_015684.1	3184806	3185612	+	gene	OCA5_c29950	OCA5_RS15045
NC_015684.1	3185615	3185869	+	gene	OCA5_c29960	OCA5_RS15050
NC_015684.1	3185879	3186277	+	gene	OCA5_c29970	OCA5_RS15055
NC_015684.1	3186288	3187268	-	gene	OCA5_c29980	OCA5_RS15060
NC_015684.1	3187501	3187824	+	gene	OCA5_c29990	OCA5_RS15065
NC_015684.1	3187993	3188364	+	gene	NA	OCA5_RS19325
NC_015684.1	3188427	3193316	+	gene	OCA5_c30000	OCA5_RS15070
NC_015684.1	3193540	3193614	-	gene	NA	OCA5_RS19190
NC_015684.1	3193540	3193614	-	tRNA	NA	OCA5_RS19190
NC_015684.1	3193540	3193614	-	exon	NA	OCA5_RS19190
NC_015684.1	3193796	3194206	+	gene	OCA5_c30020	OCA5_RS15075
NC_015684.1	3194210	3194710	+	gene	OCA5_c30030	OCA5_RS15080
NC_015684.1	3194710	3196332	+	gene	OCA5_c30040	OCA5_RS15085
NC_015684.1	3196992	3197066	-	gene	OCA5_c30050	OCA5_RS15090
NC_015684.1	3196992	3197066	-	tRNA	NA	OCA5_RS15090
NC_015684.1	3196992	3197066	-	exon	NA	OCA5_RS15090
NC_015684.1	3197215	3197667	+	gene	OCA5_c30060	OCA5_RS15095
NC_015684.1	3197671	3198039	-	gene	OCA5_c30070	OCA5_RS15100
NC_015684.1	3198224	3199111	+	gene	OCA5_c30080	OCA5_RS15105
NC_015684.1	3199730	3200512	+	gene	OCA5_c30090	OCA5_RS15110
NC_015684.1	3200643	3201539	-	gene	OCA5_c30100	OCA5_RS15115
NC_015684.1	3201635	3202390	+	gene	OCA5_c30110	OCA5_RS15120
NC_015684.1	3202581	3203525	-	gene	OCA5_c30120	OCA5_RS15125
NC_015684.1	3203812	3204279	+	gene	OCA5_c30130	OCA5_RS15130
NC_015684.1	3204347	3205222	-	gene	OCA5_c30140	OCA5_RS15135
NC_015684.1	3205343	3205801	+	gene	OCA5_c30150	OCA5_RS15140
NC_015684.1	3205862	3206677	-	gene	OCA5_c30160	OCA5_RS15145
NC_015684.1	3207145	3211911	+	gene	OCA5_c30170	OCA5_RS15150
NC_015684.1	3212049	3213506	+	gene	OCA5_c30180	OCA5_RS15155
NC_015684.1	3213787	3214176	-	gene	OCA5_c30190	OCA5_RS15160
NC_015684.1	3214410	3215996	-	gene	OCA5_c30200	OCA5_RS15165
NC_015684.1	3216152	3217510	-	gene	OCA5_c30210	OCA5_RS15170
NC_015684.1	3217844	3218716	+	gene	OCA5_c30220	OCA5_RS15175
NC_015684.1	3218720	3219298	-	gene	OCA5_c30230	OCA5_RS15180
NC_015684.1	3219391	3219720	+	gene	OCA5_c30240	OCA5_RS18915
NC_015684.1	3219711	3220328	-	gene	OCA5_c30250	OCA5_RS18920
NC_015684.1	3220724	3221476	-	gene	OCA5_c30260	OCA5_RS15190
NC_015684.1	3221545	3223014	-	gene	OCA5_c30270	OCA5_RS15195
NC_015684.1	3223170	3224765	-	gene	OCA5_c30280	OCA5_RS15200
NC_015684.1	3224977	3225987	+	gene	OCA5_c30290	OCA5_RS15205
NC_015684.1	3226000	3226443	-	gene	OCA5_c30300	OCA5_RS15210
NC_015684.1	3226532	3226969	-	gene	OCA5_c30310	OCA5_RS15215
NC_015684.1	3227078	3228067	-	gene	OCA5_c30320	OCA5_RS15220
NC_015684.1	3228206	3229225	-	gene	OCA5_c30330	OCA5_RS15225
NC_015684.1	3229252	3230418	-	gene	OCA5_c30340	OCA5_RS15230
NC_015684.1	3230409	3231098	-	gene	OCA5_c30350	OCA5_RS15235
NC_015684.1	3231252	3233357	-	gene	OCA5_c30360	OCA5_RS15240
NC_015684.1	3233496	3233756	+	gene	OCA5_c30370	OCA5_RS15245
NC_015684.1	3234414	3235556	+	gene	OCA5_c30380	OCA5_RS15255
NC_015684.1	3235813	3236409	+	gene	OCA5_c30390	OCA5_RS15260
NC_015684.1	3236708	3237112	+	gene	OCA5_c30400	OCA5_RS15265
NC_015684.1	3237209	3238222	+	gene	OCA5_c30410	OCA5_RS15270
NC_015684.1	3238363	3239808	+	gene	OCA5_c30420	OCA5_RS15275
NC_015684.1	3240171	3240506	-	gene	OCA5_c30430	OCA5_RS15280
NC_015684.1	3240590	3241306	-	gene	OCA5_c30440	OCA5_RS15285
NC_015684.1	3241316	3242326	-	gene	OCA5_c30450	OCA5_RS15290
NC_015684.1	3242354	3243460	-	gene	OCA5_c30460	OCA5_RS15295
NC_015684.1	3243502	3244434	-	gene	OCA5_c30470	OCA5_RS15300
NC_015684.1	3244424	3245296	-	gene	OCA5_c30480	OCA5_RS15305
NC_015684.1	3245300	3246049	-	gene	OCA5_c30490	OCA5_RS15310
NC_015684.1	3246046	3246294	-	gene	NA	OCA5_RS15315
NC_015684.1	3246401	3246775	-	gene	OCA5_c30500	OCA5_RS15320
NC_015684.1	3246923	3247522	-	gene	OCA5_c30510	OCA5_RS15325
NC_015684.1	3247615	3248481	+	gene	OCA5_c30520	OCA5_RS15330
NC_015684.1	3248502	3248927	+	gene	OCA5_c30530	OCA5_RS15335
NC_015684.1	3249210	3249908	-	gene	OCA5_c30540	OCA5_RS15340
NC_015684.1	3249905	3251746	-	gene	OCA5_c30550	OCA5_RS15345
NC_015684.1	3251760	3252635	-	gene	OCA5_c30560	OCA5_RS15350
NC_015684.1	3252771	3254120	-	gene	OCA5_c30570	OCA5_RS15355
NC_015684.1	3254667	3255500	-	gene	OCA5_c30580	OCA5_RS15360
NC_015684.1	3255513	3256028	-	gene	OCA5_c30590	OCA5_RS15365
NC_015684.1	3256030	3256365	-	gene	OCA5_c30600	OCA5_RS15370
NC_015684.1	3256487	3258844	-	gene	OCA5_c30610	OCA5_RS15375
NC_015684.1	3259061	3259273	+	gene	OCA5_c30620	OCA5_RS15380
NC_015684.1	3259285	3260220	+	gene	OCA5_c30630	OCA5_RS15385
NC_015684.1	3260217	3261293	+	gene	OCA5_c30640	OCA5_RS15390
NC_015684.1	3261290	3262090	+	gene	OCA5_c30650	OCA5_RS15395
NC_015684.1	3262261	3262824	+	gene	OCA5_c30660	OCA5_RS15400
NC_015684.1	3262953	3264896	-	gene	OCA5_c30670	OCA5_RS15405
NC_015684.1	3264969	3265196	-	gene	OCA5_c30680	OCA5_RS15410
NC_015684.1	3265316	3266233	+	gene	OCA5_c30690	OCA5_RS15415
NC_015684.1	3266277	3266750	-	gene	OCA5_c30700	OCA5_RS15420
NC_015684.1	3266946	3267917	-	gene	OCA5_c30710	OCA5_RS15425
NC_015684.1	3267898	3270108	-	gene	OCA5_c30720	OCA5_RS15430
NC_015684.1	3270121	3270588	-	gene	OCA5_c30730	OCA5_RS15435
NC_015684.1	3270881	3271396	-	gene	OCA5_c30750	OCA5_RS15440
NC_015684.1	3271457	3271843	-	gene	OCA5_c30760	OCA5_RS15445
NC_015684.1	3271987	3272649	+	gene	OCA5_c30770	OCA5_RS15450
NC_015684.1	3272646	3273980	+	gene	OCA5_c30780	OCA5_RS15455
NC_015684.1	3274181	3274876	-	gene	OCA5_c30790	OCA5_RS15460
NC_015684.1	3275099	3278323	-	gene	OCA5_c30800	OCA5_RS15465
NC_015684.1	3278323	3279597	-	gene	OCA5_c30810	OCA5_RS15470
NC_015684.1	3279983	3280492	-	gene	OCA5_c30820	OCA5_RS15475
NC_015684.1	3280968	3282158	-	gene	OCA5_c30830	OCA5_RS15480
NC_015684.1	3282316	3283089	-	gene	OCA5_c30840	OCA5_RS15485
NC_015684.1	3283089	3284291	-	gene	OCA5_c30850	OCA5_RS15490
NC_015684.1	3284288	3285715	-	gene	OCA5_c30860	OCA5_RS15495
NC_015684.1	3285765	3286511	-	gene	OCA5_c30870	OCA5_RS15500
NC_015684.1	3286522	3286965	-	gene	OCA5_c30880	OCA5_RS15505
NC_015684.1	3287075	3288835	-	gene	OCA5_c30890	OCA5_RS15510
NC_015684.1	3289153	3289761	+	gene	OCA5_c30900	OCA5_RS15515
NC_015684.1	3289850	3290881	+	gene	OCA5_c30910	OCA5_RS15520
NC_015684.1	3290883	3292664	+	gene	OCA5_c30920	OCA5_RS15525
NC_015684.1	3292661	3293830	+	gene	OCA5_c30930	OCA5_RS15530
NC_015684.1	3293835	3294953	+	gene	OCA5_c30940	OCA5_RS15535
NC_015684.1	3295278	3295727	+	gene	OCA5_c30950	OCA5_RS15540
NC_015684.1	3295894	3296334	-	gene	OCA5_c30970	OCA5_RS18930
NC_015684.1	3297331	3298041	-	gene	OCA5_c30990	OCA5_RS15545
